Variable,Mean_0,Median_0,Q1_0,Q3_0,Shapiro_p_0,Mode_0,Mean_1,Median_1,Q1_1,Q3_1,Shapiro_p_1,Mode_1,Levene_p
AMID_h,0.6190538293346158,0.6167069530867287,0.5843636967175254,0.6532886202789709,0.009570728796125305,0.5894223898856275,0.616731880772245,0.6109744300941297,0.5799358696498444,0.6474597150949742,2.1767661305543105e-07,0.5814074527512032,0.4558398284725126
MID_C,198.3356939920543,182.5560695645704,151.74063143008243,236.93925032494585,3.012521244530855e-21,171.76034757036322,217.58414295379583,214.2124399930914,164.59312421473658,258.14206471821694,3.3571503791409327e-14,156.6935856185166,0.0071321952636098605
AMID_C,1.342751938879039,1.3411842042972097,1.3010235936119545,1.376009498171006,0.0003535563980357286,1.374082780562906,1.3461497291107796,1.3474123485154517,1.3066137573370995,1.3844712660839562,0.08463793769413433,1.2526850737931756,0.47561377125558624
MID_N,52.87930296387902,47.743968591028256,38.352884312756416,64.87799574181011,8.391507563579189e-23,44.17670328946788,56.60188733521274,54.96976132323238,40.04171636134066,70.00544569444179,6.740363825524797e-14,55.296905867348585,0.08931100084129098
MID_O,38.98435208115331,35.05380245239538,26.47791342756656,45.95318931582498,6.532608613879382e-25,21.06197401391925,42.87356860133315,38.782403090738384,29.963601176982685,51.11810339669897,1.2523953007202943e-20,21.198173504301778,0.14185646546360092
MPC2,199.9814126394052,183.0,150.5,241.5,2.4480423859001763e-21,131.0,220.1150442477876,213.0,164.0,267.0,1.662952762880523e-13,192.0,0.008505805378739302
MPC3,235.28748451053283,217.0,176.0,285.0,7.735429891785886e-20,161.0,259.5575221238938,253.0,191.0,313.0,4.592363314480846e-12,173.0,0.002233575868100752
MPC4,276.0631970260223,255.0,204.0,337.0,4.682596948127496e-19,212.0,305.17699115044246,299.0,224.0,368.0,7.445778808561504e-12,202.0,0.0038686789133234568
MPC5,321.5563816604709,299.0,237.0,393.0,1.6648501037037065e-19,206.0,355.378002528445,353.0,260.0,430.5,6.626020948430909e-12,449.0,0.014079344399091935
MPC6,332.6059479553903,309.0,243.0,408.0,1.7215303647368005e-18,250.0,365.58280657395704,364.0,265.0,443.5,4.4097039866846274e-11,247.0,0.020448148692306167
MPC7,364.7992565055762,341.0,262.0,453.5,3.840482339667733e-18,318.0,401.2983565107459,403.0,288.0,492.5,1.1894215788262653e-10,262.0,0.04309226452837273
MPC8,402.1016109045849,378.0,282.5,497.0,1.5135183006482284e-18,280.0,442.10113780025284,444.0,316.5,548.5,8.009453430619801e-11,521.0,0.11972716380742221
MPC9,401.7075588599752,379.0,274.0,495.0,7.783667312290598e-19,233.0,441.8596713021492,440.0,314.0,552.0,8.861026101513723e-11,353.0,0.2007404983256428
MPC10,419.9628252788104,394.0,280.0,514.5,4.207880790343546e-19,216.0,461.307206068268,453.0,324.5,587.0,3.5634109488981386e-10,370.0,0.35543431327960595
TMPC10,3253.1301115241636,3011.0,2351.0,4010.5,7.878890386578652e-19,2332.0,3579.8596713021493,3580.0,2580.0,4367.5,4.002784009592183e-11,4075.0,0.04688556008642994
piPC1,5.1473287113122215,5.10594547390058,4.90527477843843,5.383346956658913,1.1427658168494621e-11,5.0238805208462765,5.241848438478776,5.262690188904886,4.976733742420574,5.476463551931511,5.875634260267409e-08,5.093750200806762,0.49791916269097025
piPC2,5.536711571368617,5.514436302925282,5.274280788719795,5.7865137986858315,7.737621131756305e-11,5.1149953094204985,5.636511484809215,5.664695085948154,5.37758988073632,5.884714177161102,4.408863648537251e-08,4.990432586778736,0.9659045740250263
piPC3,5.7986804051896454,5.7795854380717016,5.531163662674208,6.046189052903302,6.222586775219644e-08,5.513932651441455,5.9005702084888485,5.952918606244665,5.65095173122068,6.177425307294476,4.7456874412575715e-09,5.1298987149230735,0.7145339627628653
piPC4,6.077906626384701,6.059561183763118,5.78054834381744,6.361194527014247,6.115623685864708e-06,5.511915505018715,6.183450593137879,6.219098003695044,5.941814153133052,6.484253260146183,1.5245227082741653e-07,5.298317366548036,0.28048537972088683
piPC5,6.3906732760060345,6.352955998031685,6.064801279428089,6.679481340090838,2.206175582657849e-06,6.3318354241448525,6.504097957363838,6.545170046503672,6.259102988090965,6.79160752001358,5.870407362344169e-06,5.575949103146316,0.08681440373702744
piPC6,6.36001356262566,6.347826942208415,5.933238716010159,6.700716976599647,1.4009353034259832e-09,6.396174161569343,6.45474606531691,6.470218839873903,6.186142814184619,6.769480508888716,0.00018462206916413558,5.44673737166631,0.031066625405606434
piPC7,6.534793890433267,6.550622641031764,6.034134283269532,6.899715182130194,1.3317615295880346e-09,6.643372572580592,6.629320227536421,6.658883178289657,6.2939938065890395,7.004590109627763,4.1364732079290505e-05,5.389071729816501,0.0030430506247689382
piPC8,6.778022072184707,6.830739236333454,6.243438362093789,7.167177682212211,6.763311774006991e-10,5.928258471204189,6.880043915449468,6.9209066999345055,6.515082375845387,7.283482949689485,2.5459801214212663e-05,5.572154032177765,0.0005277479803317654
piPC9,6.687044989832082,6.733722710905132,6.195297841767568,7.117542843891309,5.315794606454647e-08,5.703782474656201,6.808268914028101,6.851184927493743,6.482151232457939,7.206885716122048,4.3418619737939565e-08,5.3612921657094255,0.002200800381978352
piPC10,6.767356794887046,6.856622333580106,6.206071258790031,7.206721829929968,5.701108106763301e-09,7.125204523460526,6.884434530624146,6.953113220522674,6.491102663450601,7.323766024684815,8.491042137943393e-08,5.231108616854587,0.00019362968387842122
TpiPC10,8.672505011295948,8.662560994810855,8.237016213524722,9.01962227255665,3.970758567377631e-09,8.825662585421579,8.7746779613636,8.803510465767141,8.492585856395962,9.107145758336339,3.202578905638105e-05,7.639161171659173,0.026580458562843984
apol,323.67774365303507,295.188087,249.52493550000133,384.01216849999633,6.330804254512578e-22,227.1735390000015,353.3484353830578,342.1448099999978,270.2125360000011,419.0155999999964,5.250995024104423e-15,204.7828160000015,0.005605190266566173
bpol,192.00631334820352,176.5214990000005,147.70049600000033,222.10695100000066,8.512016343420303e-22,159.16580800000037,209.478401532238,201.1976390000005,157.3799625000004,248.65845250000078,1.541355791295198e-15,129.3431840000003,0.0063212235602833535
nRing,3.231722428748451,2.0,1.0,4.0,5.620484875082371e-26,2.0,3.7800252844500632,3.0,2.0,5.0,4.1113122575571145e-17,2.0,0.792717564171117
n5Ring,1.473358116480793,1.0,0.0,2.0,4.2321456819458663e-29,0.0,1.5739570164348926,1.0,0.0,2.0,9.254597074304124e-26,1.0,0.8716971512289665
n6Ring,1.758364312267658,1.0,1.0,2.0,2.98654852228534e-28,1.0,2.2060682680151706,2.0,1.0,3.0,8.854307884006718e-23,2.0,0.7589614310661501
nHRing,1.473358116480793,1.0,0.0,2.0,4.2321456819458663e-29,0.0,1.5739570164348926,1.0,0.0,2.0,9.254597074304124e-26,1.0,0.8716971512289665
n5HRing,1.473358116480793,1.0,0.0,2.0,4.2321456819458663e-29,0.0,1.5739570164348926,1.0,0.0,2.0,9.254597074304124e-26,1.0,0.8716971512289665
naRing,2.872366790582404,2.0,1.0,4.0,8.218318684377206e-27,2.0,3.261694058154235,3.0,2.0,4.0,8.839906182657662e-22,2.0,0.5712440894254829
n5aRing,1.114002478314746,1.0,0.0,2.0,5.075995554114672e-32,0.0,1.0556257901390644,1.0,0.0,1.0,1.2002031666331932e-32,0.0,0.38035132368769464
n6aRing,1.758364312267658,1.0,1.0,2.0,2.98654852228534e-28,1.0,2.2060682680151706,2.0,1.0,3.0,8.854307884006718e-23,2.0,0.7589614310661501
naHRing,1.114002478314746,1.0,0.0,2.0,5.075995554114672e-32,0.0,1.0556257901390644,1.0,0.0,1.0,1.2002031666331932e-32,0.0,0.38035132368769464
n5aHRing,1.114002478314746,1.0,0.0,2.0,5.075995554114672e-32,0.0,1.0556257901390644,1.0,0.0,1.0,1.2002031666331932e-32,0.0,0.38035132368769464
nARing,0.3593556381660471,0.0,0.0,0.0,1.2220540510880703e-40,0.0,0.5183312262958281,0.0,0.0,1.0,3.6550773346021334e-37,0.0,4.531286097989688e-05
n5ARing,0.3593556381660471,0.0,0.0,0.0,1.2220540510880703e-40,0.0,0.5183312262958281,0.0,0.0,1.0,3.6550773346021334e-37,0.0,4.531286097989688e-05
nAHRing,0.3593556381660471,0.0,0.0,0.0,1.2220540510880703e-40,0.0,0.5183312262958281,0.0,0.0,1.0,3.6550773346021334e-37,0.0,4.531286097989688e-05
n5AHRing,0.3593556381660471,0.0,0.0,0.0,1.2220540510880703e-40,0.0,0.5183312262958281,0.0,0.0,1.0,3.6550773346021334e-37,0.0,4.531286097989688e-05
nFRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
n9FRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
nFHRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
n9FHRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
nFaRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
n9FaRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
nFaHRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
n9FaHRing,0.7521685254027262,0.0,0.0,1.0,8.819816093529572e-37,0.0,0.6687737041719343,0.0,0.0,1.0,1.8626005655044485e-37,0.0,0.13509581143512753
nRot,72.47459727385377,66.0,55.0,85.0,4.0897707470122814e-21,53.0,77.56637168141593,75.0,57.0,93.0,6.359010166171345e-17,84.0,0.0771979078100947
SLogP,-4.418158835192048,-3.238859999999934,-7.49257999999991,-1.112099999999994,9.698724671822297e-17,-2.955899999999972,-4.58990203539821,-3.2410899999998826,-7.3700349999999455,-0.957324999999954,2.5533913589475345e-17,-2.065100000000017,0.03634850666706844
SMR,554.9369700123937,508.1207000000012,424.7875500000012,664.286650000003,7.8213946448643885e-22,416.7674000000011,607.7626049304704,592.660800000002,458.7349000000013,725.6024000000039,3.761566593028104e-14,339.8736000000004,0.00577336225300954
TopoPSA(NO),820.5035315985128,734.43,602.6999999999998,998.0000000000001,1.967724537725562e-22,516.5999999999998,875.1134134007583,833.5600000000001,643.4499999999998,1078.085,3.709612184353971e-16,478.99999999999983,0.13817445517461277
TopoPSA,838.7369888475835,747.1999999999998,604.8149999999998,1017.3499999999999,1.9696253729982409e-22,516.5999999999998,910.4319974715546,864.6499999999997,658.3299999999999,1104.1,1.5348500727381686e-16,478.99999999999983,0.00833524789474916
GGI1,34.962825278810406,31.5,26.0,41.5,6.254465860832746e-23,24.5,38.70290771175727,36.5,29.0,46.0,2.291879783892734e-16,27.0,0.2647886534203168
GGI2,17.915186562026715,16.44444444444445,13.44444444444445,20.8888888888889,2.4369486002665614e-21,11.777777777777782,19.67888748419723,18.666666666666675,14.666666666666673,23.555555555555564,1.1780058270788164e-13,10.666666666666671,0.0033026318459343906
GGI3,10.394645807517556,9.5625,7.913194444444445,12.222222222222221,1.9101364880128607e-20,8.979166666666668,11.48345975558365,10.854166666666668,8.64236111111111,13.625,7.621525179891511e-15,7.0,0.0014223372957083253
GGI4,10.199454082335127,9.120000000000001,7.601666666666668,12.028055555555559,7.214125347252852e-23,10.382222222222225,11.333747015030202,10.803888888888892,8.293333333333335,13.500833333333336,1.4897919800973702e-16,7.520000000000001,0.01123710952111581
GGI5,6.518281357565743,5.892500000000001,4.8718055555555555,7.659861111111111,7.37607624654054e-22,4.3925,7.122476822587442,6.833611111111112,5.222222222222222,8.529722222222222,2.716144818229493e-15,4.0,0.007233541840065697
GGI6,4.915670254884275,4.479274376417234,3.7090249433106566,5.877800453514738,1.6658485098424174e-20,3.224489795918367,5.457543853613927,5.295600907029478,4.08657596371882,6.5850340136054415,2.2466615447022776e-13,2.9387755102040813,0.0011533829030745439
GGI7,4.894746392464462,4.385522959183674,3.653698979591837,5.898455215419501,7.573270177655812e-22,4.181441326530612,5.398819019811886,5.239583333333333,4.012152777777778,6.510026927437641,1.955792584895898e-14,3.0,0.007227552194096954
GGI8,3.39616513340845,3.0871913580246906,2.480150856638952,4.112248834719072,5.4880426876550506e-21,2.716049382716049,3.7016120548982805,3.629629629629629,2.7407407407407405,4.472202538422776,5.704003739613707e-14,2.4734189972285208,0.04786350287150924
GGI9,2.659479735569936,2.456875,1.9253086419753092,3.2643750000000007,3.0158863280375876e-19,2.0600000000000005,2.9314361216462994,2.8478317901234576,2.1520331790123457,3.579699074074075,2.5196229768126526e-11,1.3400000000000003,0.02716368720149614
GGI10,2.66661586892671,2.4132231404958677,1.9365534129170494,3.257380879502092,1.6662139836171719e-21,1.7189062340577492,2.953725313253337,2.8891031527395166,2.1712580348943984,3.57443628201204,5.849018507100298e-13,1.603305785123967,0.061826870979714614
Diameter,58.817843866171,53.0,44.0,69.0,3.639828145349982e-24,44.0,64.84576485461442,63.0,47.0,78.0,4.6543283510629243e-17,45.0,0.0054186098731069604
Radius,29.64188351920694,27.0,22.0,35.0,4.413959443823173e-24,22.0,32.64222503160556,32.0,24.0,39.0,4.682968699983748e-17,23.0,0.005676566261779323
Vabc,2072.0445581052713,1873.6450462382384,1587.6104229130863,2451.108356601635,2.398238560327314e-22,1396.8229859972637,2263.9359658085277,2194.609613573084,1699.8001694412837,2698.605300159598,1.6835970063509195e-15,1323.9358708743205,0.011070406012772946
VAdjMat,8.172191193592294,8.10852445677817,7.832890014164741,8.507794640198696,4.664860080001734e-12,7.6865005271832185,8.305071106537046,8.321928094887362,7.94251450533924,8.643856189774723,2.562653795928395e-08,7.832890014164741,0.23037565915334718
MWC01,150.64807930607188,138.0,114.0,182.0,1.0200002397233425e-21,103.0,165.1314791403287,160.0,123.0,200.0,5.2173272197961026e-14,114.0,0.008216902890274418
MWC02,6.510570590746203,6.466144724237619,6.270988431858299,6.744056411612714,6.025044196727899e-12,6.586171654854675,6.605083598860485,6.61338421837956,6.349137463185375,6.8437493807233425,2.465856668634104e-08,6.259581464064923,0.26664864229541985
MWC03,7.316434839855552,7.277247726631484,7.077498053569231,7.54855584037365,2.767835766713768e-11,7.084226422097916,7.412296128199783,7.422373700986824,7.155396301896734,7.650168700845001,3.34554488888229e-08,6.829793737512425,0.23968278231936094
MWC04,8.165687590685254,8.12415060330663,7.924072324923417,8.398184303335505,6.307796031969446e-11,7.767687277186908,8.263148428271904,8.280711075662847,8.007365071973354,8.500657036723624,3.1948363478758344e-08,7.679251425953058,0.255766040063232
MWC05,8.997051520613573,8.955835144218959,8.751632702472298,9.228867676590067,2.461281828355437e-10,8.869116865929483,9.095090033405326,9.11482017011877,8.838986698924003,9.33034314863841,3.52581319833764e-08,8.495560891289124,0.22369588565086693
MWC06,9.849533747484358,9.81776625213065,9.603934570215756,10.081884744563867,6.529671517245972e-10,9.426821780416843,9.948405134442352,9.96688479766592,9.693198496201287,10.184145009337872,3.170804412298814e-08,9.379492254721495,0.22294133413960324
MWC07,10.692496187715356,10.662071288380247,10.441848123677863,10.931280698936645,2.0048528790520868e-09,10.256992477269039,10.791603672106856,10.815067204680163,10.531695811680907,11.028157353243232,2.7086569648682343e-08,10.172865624189873,0.21731877563867827
MWC08,11.54746516351647,11.514534170309645,11.295191744286452,11.785750211938815,5.205044371838059e-09,11.458543194077032,11.647018723300658,11.674457407556627,11.384432723125443,11.884502814387256,2.077431063422604e-08,11.020283511637867,0.2291716115776086
MWC09,12.396626326574664,12.361994612843976,12.142408179771765,12.644546869670716,1.2997199256936482e-08,12.303094995098581,12.496282230638368,12.52891310450972,12.235272078706958,12.73583557736006,1.48706507809899e-08,11.855855377277287,0.2359175714512681
MWC10,13.25345618629578,13.2270530681094,12.994341306719747,13.503551776084585,3.004492629856242e-08,13.165298338038587,13.353381513153277,13.386217301009264,13.091453441231785,13.593941757287055,1.0755607469562008e-08,12.702922055440157,0.2509348063971018
TMWC10,387.7937583368825,361.2337497081178,313.5992421735083,452.10513026485,1.37616066342724e-21,339.75944514575906,417.0952424585863,406.7949386952205,331.64439497738795,487.96540938546985,5.531475449821203e-14,265.14289971212895,0.00913946525104996
SRW02,5.668131692773609,5.6240175061873385,5.43372200355424,5.8998973535824915,4.3538094265627575e-12,5.332718793265369,5.759931530544356,5.771441123130016,5.5093883366279774,5.993961427306569,2.5406020958468766e-08,5.43372200355424,0.22790528491967446
